Namespace(D_lr=0.0002, G_lr=0.0002, batch_size=64, crop_size=64, data_path='/home/cvpr19/scottreed/DATA/CUB_EMBEDDING/birds', eval_step=700, image_path='/home/cvpr19/scottreed/DATA/CUB_200_2011/images', image_size=64, log_step=20, loss_type='BCEwL', lr_decay=0.5, lr_decay_after=14000, lr_update_step=14000, main_path='txt2img', max_epoch=600, mode='train', momentum=0.5, num_workers=4, save_step=7000, z_dim=100)
Change CPU mode to GPU mode...
Creating models are success...
Start training...
Elapsed [0:40:58], Iter [16740/83400], Epoch [120/600], Dataset [3840/8855], D/rw_loss [0.5738], D/fr_loss [0.0916], D/d_loss [1.5445], D/rr_loss [0.8792], G/g_loss [2.9204]
Elapsed [0:41:01], Iter [16760/83400], Epoch [120/600], Dataset [5120/8855], D/rw_loss [0.6105], D/fr_loss [0.0853], D/d_loss [1.5183], D/rr_loss [0.8226], G/g_loss [2.7745]
Elapsed [0:41:03], Iter [16780/83400], Epoch [120/600], Dataset [6400/8855], D/rw_loss [0.5083], D/fr_loss [0.0617], D/d_loss [1.5646], D/rr_loss [0.9946], G/g_loss [2.7995]
Elapsed [0:41:06], Iter [16800/83400], Epoch [120/600], Dataset [7680/8855], D/rw_loss [0.5598], D/fr_loss [0.0877], D/d_loss [1.5403], D/rr_loss [0.8928], G/g_loss [2.5642]
Save generated sample results 16800iter.jpg into txt2img/samples...
Elapsed [0:41:09], Iter [16820/83400], Epoch [121/600], Dataset [64/8855], D/rw_loss [0.3496], D/fr_loss [0.0840], D/d_loss [1.7106], D/rr_loss [1.2770], G/g_loss [2.1072]
Elapsed [0:41:12], Iter [16840/83400], Epoch [121/600], Dataset [1344/8855], D/rw_loss [0.5781], D/fr_loss [0.0959], D/d_loss [1.5342], D/rr_loss [0.8602], G/g_loss [2.3953]
Elapsed [0:41:15], Iter [16860/83400], Epoch [121/600], Dataset [2624/8855], D/rw_loss [0.4643], D/fr_loss [0.0878], D/d_loss [1.6026], D/rr_loss [1.0504], G/g_loss [2.3217]
Elapsed [0:41:18], Iter [16880/83400], Epoch [121/600], Dataset [3904/8855], D/rw_loss [0.5820], D/fr_loss [0.0786], D/d_loss [1.5162], D/rr_loss [0.8556], G/g_loss [2.8929]
Elapsed [0:41:21], Iter [16900/83400], Epoch [121/600], Dataset [5184/8855], D/rw_loss [0.6279], D/fr_loss [0.0601], D/d_loss [1.5185], D/rr_loss [0.8304], G/g_loss [3.0327]
Elapsed [0:41:24], Iter [16920/83400], Epoch [121/600], Dataset [6464/8855], D/rw_loss [0.5718], D/fr_loss [0.0602], D/d_loss [1.5227], D/rr_loss [0.8907], G/g_loss [2.9646]
Elapsed [0:41:27], Iter [16940/83400], Epoch [121/600], Dataset [7744/8855], D/rw_loss [0.4274], D/fr_loss [0.0603], D/d_loss [1.5927], D/rr_loss [1.1050], G/g_loss [2.8941]
Elapsed [0:41:30], Iter [16960/83400], Epoch [122/600], Dataset [128/8855], D/rw_loss [0.7624], D/fr_loss [0.1045], D/d_loss [1.5241], D/rr_loss [0.6572], G/g_loss [2.7996]
Elapsed [0:41:33], Iter [16980/83400], Epoch [122/600], Dataset [1408/8855], D/rw_loss [0.5336], D/fr_loss [0.1132], D/d_loss [1.5717], D/rr_loss [0.9249], G/g_loss [2.4075]
Elapsed [0:41:36], Iter [17000/83400], Epoch [122/600], Dataset [2688/8855], D/rw_loss [0.4837], D/fr_loss [0.0379], D/d_loss [1.5506], D/rr_loss [1.0290], G/g_loss [3.2354]
Elapsed [0:41:39], Iter [17020/83400], Epoch [122/600], Dataset [3968/8855], D/rw_loss [0.8850], D/fr_loss [0.0810], D/d_loss [1.5201], D/rr_loss [0.5541], G/g_loss [3.4137]
Elapsed [0:41:42], Iter [17040/83400], Epoch [122/600], Dataset [5248/8855], D/rw_loss [0.5501], D/fr_loss [0.0516], D/d_loss [1.5267], D/rr_loss [0.9250], G/g_loss [3.1002]
Elapsed [0:41:44], Iter [17060/83400], Epoch [122/600], Dataset [6528/8855], D/rw_loss [0.7166], D/fr_loss [0.1046], D/d_loss [1.5176], D/rr_loss [0.6964], G/g_loss [2.8294]
Elapsed [0:41:47], Iter [17080/83400], Epoch [122/600], Dataset [7808/8855], D/rw_loss [0.6848], D/fr_loss [0.1143], D/d_loss [1.5317], D/rr_loss [0.7326], G/g_loss [2.6161]
Elapsed [0:41:51], Iter [17100/83400], Epoch [123/600], Dataset [192/8855], D/rw_loss [0.6526], D/fr_loss [0.1050], D/d_loss [1.5245], D/rr_loss [0.7669], G/g_loss [2.5074]
Elapsed [0:41:54], Iter [17120/83400], Epoch [123/600], Dataset [1472/8855], D/rw_loss [0.9277], D/fr_loss [0.1035], D/d_loss [1.5683], D/rr_loss [0.5372], G/g_loss [2.9695]
Elapsed [0:41:57], Iter [17140/83400], Epoch [123/600], Dataset [2752/8855], D/rw_loss [0.5403], D/fr_loss [0.0937], D/d_loss [1.5659], D/rr_loss [0.9319], G/g_loss [2.6208]
Elapsed [0:41:59], Iter [17160/83400], Epoch [123/600], Dataset [4032/8855], D/rw_loss [0.6638], D/fr_loss [0.1261], D/d_loss [1.5507], D/rr_loss [0.7609], G/g_loss [2.7009]
Elapsed [0:42:02], Iter [17180/83400], Epoch [123/600], Dataset [5312/8855], D/rw_loss [0.7729], D/fr_loss [0.0887], D/d_loss [1.5126], D/rr_loss [0.6511], G/g_loss [2.9733]
Elapsed [0:42:05], Iter [17200/83400], Epoch [123/600], Dataset [6592/8855], D/rw_loss [0.5069], D/fr_loss [0.0807], D/d_loss [1.5634], D/rr_loss [0.9759], G/g_loss [2.4016]
Elapsed [0:42:08], Iter [17220/83400], Epoch [123/600], Dataset [7872/8855], D/rw_loss [0.7414], D/fr_loss [0.1353], D/d_loss [1.5664], D/rr_loss [0.6897], G/g_loss [2.5997]
Elapsed [0:42:11], Iter [17240/83400], Epoch [124/600], Dataset [256/8855], D/rw_loss [0.5886], D/fr_loss [0.0847], D/d_loss [1.5287], D/rr_loss [0.8553], G/g_loss [2.5386]
Elapsed [0:42:14], Iter [17260/83400], Epoch [124/600], Dataset [1536/8855], D/rw_loss [0.5695], D/fr_loss [0.0728], D/d_loss [1.5288], D/rr_loss [0.8866], G/g_loss [2.8169]
Elapsed [0:42:17], Iter [17280/83400], Epoch [124/600], Dataset [2816/8855], D/rw_loss [0.4985], D/fr_loss [0.0846], D/d_loss [1.5708], D/rr_loss [0.9877], G/g_loss [2.4878]
Elapsed [0:42:20], Iter [17300/83400], Epoch [124/600], Dataset [4096/8855], D/rw_loss [0.6396], D/fr_loss [0.0893], D/d_loss [1.5209], D/rr_loss [0.7920], G/g_loss [2.8567]
Elapsed [0:42:23], Iter [17320/83400], Epoch [124/600], Dataset [5376/8855], D/rw_loss [0.4944], D/fr_loss [0.0971], D/d_loss [1.5648], D/rr_loss [0.9734], G/g_loss [2.4359]
Elapsed [0:42:26], Iter [17340/83400], Epoch [124/600], Dataset [6656/8855], D/rw_loss [0.4440], D/fr_loss [0.0515], D/d_loss [1.5801], D/rr_loss [1.0845], G/g_loss [2.7744]
Elapsed [0:42:29], Iter [17360/83400], Epoch [124/600], Dataset [7936/8855], D/rw_loss [0.5161], D/fr_loss [0.0934], D/d_loss [1.5725], D/rr_loss [0.9630], G/g_loss [2.4722]
Elapsed [0:42:32], Iter [17380/83400], Epoch [125/600], Dataset [320/8855], D/rw_loss [0.8075], D/fr_loss [0.1294], D/d_loss [1.5574], D/rr_loss [0.6205], G/g_loss [2.8939]
Elapsed [0:42:35], Iter [17400/83400], Epoch [125/600], Dataset [1600/8855], D/rw_loss [0.6074], D/fr_loss [0.0842], D/d_loss [1.5343], D/rr_loss [0.8428], G/g_loss [2.9911]
Elapsed [0:42:38], Iter [17420/83400], Epoch [125/600], Dataset [2880/8855], D/rw_loss [0.5762], D/fr_loss [0.1111], D/d_loss [1.5491], D/rr_loss [0.8618], G/g_loss [2.3136]
Elapsed [0:42:40], Iter [17440/83400], Epoch [125/600], Dataset [4160/8855], D/rw_loss [0.7156], D/fr_loss [0.0979], D/d_loss [1.5197], D/rr_loss [0.7063], G/g_loss [2.9180]
Elapsed [0:42:43], Iter [17460/83400], Epoch [125/600], Dataset [5440/8855], D/rw_loss [0.3728], D/fr_loss [0.0687], D/d_loss [1.6769], D/rr_loss [1.2354], G/g_loss [2.2799]
Elapsed [0:42:46], Iter [17480/83400], Epoch [125/600], Dataset [6720/8855], D/rw_loss [0.4229], D/fr_loss [0.0753], D/d_loss [1.6217], D/rr_loss [1.1236], G/g_loss [2.4740]
Elapsed [0:42:49], Iter [17500/83400], Epoch [125/600], Dataset [8000/8855], D/rw_loss [0.7606], D/fr_loss [0.1396], D/d_loss [1.5627], D/rr_loss [0.6625], G/g_loss [2.8036]
Save generated sample results 17500iter.jpg into txt2img/samples...
Elapsed [0:42:53], Iter [17520/83400], Epoch [126/600], Dataset [384/8855], D/rw_loss [0.3995], D/fr_loss [0.0813], D/d_loss [1.6346], D/rr_loss [1.1538], G/g_loss [2.3229]
Elapsed [0:42:56], Iter [17540/83400], Epoch [126/600], Dataset [1664/8855], D/rw_loss [0.4501], D/fr_loss [0.0965], D/d_loss [1.6230], D/rr_loss [1.0765], G/g_loss [2.2694]
Elapsed [0:42:58], Iter [17560/83400], Epoch [126/600], Dataset [2944/8855], D/rw_loss [0.7268], D/fr_loss [0.1178], D/d_loss [1.5518], D/rr_loss [0.7072], G/g_loss [2.3179]
Elapsed [0:43:01], Iter [17580/83400], Epoch [126/600], Dataset [4224/8855], D/rw_loss [0.5996], D/fr_loss [0.0851], D/d_loss [1.5263], D/rr_loss [0.8417], G/g_loss [2.7386]
Elapsed [0:43:04], Iter [17600/83400], Epoch [126/600], Dataset [5504/8855], D/rw_loss [0.5296], D/fr_loss [0.0729], D/d_loss [1.5447], D/rr_loss [0.9422], G/g_loss [2.7679]
Elapsed [0:43:07], Iter [17620/83400], Epoch [126/600], Dataset [6784/8855], D/rw_loss [0.3623], D/fr_loss [0.0799], D/d_loss [1.6783], D/rr_loss [1.2361], G/g_loss [2.2569]
Elapsed [0:43:10], Iter [17640/83400], Epoch [126/600], Dataset [8064/8855], D/rw_loss [0.5961], D/fr_loss [0.0783], D/d_loss [1.5228], D/rr_loss [0.8483], G/g_loss [2.7110]
Elapsed [0:43:13], Iter [17660/83400], Epoch [127/600], Dataset [448/8855], D/rw_loss [0.5229], D/fr_loss [0.0654], D/d_loss [1.5572], D/rr_loss [0.9689], G/g_loss [2.6164]
Elapsed [0:43:16], Iter [17680/83400], Epoch [127/600], Dataset [1728/8855], D/rw_loss [0.4776], D/fr_loss [0.0993], D/d_loss [1.5974], D/rr_loss [1.0205], G/g_loss [2.5009]
Elapsed [0:43:19], Iter [17700/83400], Epoch [127/600], Dataset [3008/8855], D/rw_loss [0.7313], D/fr_loss [0.1104], D/d_loss [1.5319], D/rr_loss [0.6902], G/g_loss [2.8356]
Elapsed [0:43:22], Iter [17720/83400], Epoch [127/600], Dataset [4288/8855], D/rw_loss [0.6654], D/fr_loss [0.1035], D/d_loss [1.5401], D/rr_loss [0.7711], G/g_loss [2.7536]
Elapsed [0:43:25], Iter [17740/83400], Epoch [127/600], Dataset [5568/8855], D/rw_loss [0.3970], D/fr_loss [0.0692], D/d_loss [1.6336], D/rr_loss [1.1674], G/g_loss [2.3728]
Elapsed [0:43:28], Iter [17760/83400], Epoch [127/600], Dataset [6848/8855], D/rw_loss [0.9103], D/fr_loss [0.1331], D/d_loss [1.5909], D/rr_loss [0.5475], G/g_loss [2.8721]
Elapsed [0:43:30], Iter [17780/83400], Epoch [127/600], Dataset [8128/8855], D/rw_loss [0.5650], D/fr_loss [0.0600], D/d_loss [1.5451], D/rr_loss [0.9200], G/g_loss [2.9372]
Elapsed [0:43:34], Iter [17800/83400], Epoch [128/600], Dataset [512/8855], D/rw_loss [0.6097], D/fr_loss [0.0691], D/d_loss [1.5215], D/rr_loss [0.8427], G/g_loss [3.1831]
Elapsed [0:43:37], Iter [17820/83400], Epoch [128/600], Dataset [1792/8855], D/rw_loss [0.4321], D/fr_loss [0.0507], D/d_loss [1.5918], D/rr_loss [1.1090], G/g_loss [2.9400]
Elapsed [0:43:39], Iter [17840/83400], Epoch [128/600], Dataset [3072/8855], D/rw_loss [0.5395], D/fr_loss [0.1141], D/d_loss [1.5802], D/rr_loss [0.9266], G/g_loss [2.4543]
Elapsed [0:43:42], Iter [17860/83400], Epoch [128/600], Dataset [4352/8855], D/rw_loss [0.4774], D/fr_loss [0.0575], D/d_loss [1.5524], D/rr_loss [1.0176], G/g_loss [2.8062]
Elapsed [0:43:45], Iter [17880/83400], Epoch [128/600], Dataset [5632/8855], D/rw_loss [0.7892], D/fr_loss [0.0816], D/d_loss [1.5069], D/rr_loss [0.6361], G/g_loss [3.1233]
Elapsed [0:43:48], Iter [17900/83400], Epoch [128/600], Dataset [6912/8855], D/rw_loss [0.5832], D/fr_loss [0.1783], D/d_loss [1.6238], D/rr_loss [0.8624], G/g_loss [2.0362]
Elapsed [0:43:51], Iter [17920/83400], Epoch [128/600], Dataset [8192/8855], D/rw_loss [0.9664], D/fr_loss [0.1745], D/d_loss [1.6546], D/rr_loss [0.5137], G/g_loss [2.7510]
Elapsed [0:43:54], Iter [17940/83400], Epoch [129/600], Dataset [576/8855], D/rw_loss [0.5558], D/fr_loss [0.0820], D/d_loss [1.5342], D/rr_loss [0.8964], G/g_loss [2.7934]
Elapsed [0:43:57], Iter [17960/83400], Epoch [129/600], Dataset [1856/8855], D/rw_loss [0.6315], D/fr_loss [0.1091], D/d_loss [1.5367], D/rr_loss [0.7961], G/g_loss [2.5837]
Elapsed [0:43:59], Iter [17980/83400], Epoch [129/600], Dataset [3136/8855], D/rw_loss [0.6791], D/fr_loss [0.1425], D/d_loss [1.5682], D/rr_loss [0.7466], G/g_loss [2.4801]
Elapsed [0:44:02], Iter [18000/83400], Epoch [129/600], Dataset [4416/8855], D/rw_loss [0.5887], D/fr_loss [0.0969], D/d_loss [1.5436], D/rr_loss [0.8580], G/g_loss [2.4996]
Elapsed [0:44:05], Iter [18020/83400], Epoch [129/600], Dataset [5696/8855], D/rw_loss [0.5851], D/fr_loss [0.0803], D/d_loss [1.5114], D/rr_loss [0.8460], G/g_loss [2.9156]
Elapsed [0:44:08], Iter [18040/83400], Epoch [129/600], Dataset [6976/8855], D/rw_loss [0.4320], D/fr_loss [0.0707], D/d_loss [1.5853], D/rr_loss [1.0827], G/g_loss [2.6456]
Elapsed [0:44:11], Iter [18060/83400], Epoch [129/600], Dataset [8256/8855], D/rw_loss [0.4365], D/fr_loss [0.0671], D/d_loss [1.5964], D/rr_loss [1.0929], G/g_loss [2.7194]
Elapsed [0:44:14], Iter [18080/83400], Epoch [130/600], Dataset [640/8855], D/rw_loss [0.6733], D/fr_loss [0.0982], D/d_loss [1.5227], D/rr_loss [0.7512], G/g_loss [2.5059]
Elapsed [0:44:17], Iter [18100/83400], Epoch [130/600], Dataset [1920/8855], D/rw_loss [0.5398], D/fr_loss [0.0624], D/d_loss [1.5281], D/rr_loss [0.9260], G/g_loss [2.7875]
Elapsed [0:44:20], Iter [18120/83400], Epoch [130/600], Dataset [3200/8855], D/rw_loss [0.4365], D/fr_loss [0.0743], D/d_loss [1.6003], D/rr_loss [1.0896], G/g_loss [2.1346]
Elapsed [0:44:23], Iter [18140/83400], Epoch [130/600], Dataset [4480/8855], D/rw_loss [0.4126], D/fr_loss [0.0631], D/d_loss [1.6179], D/rr_loss [1.1422], G/g_loss [2.7300]
Elapsed [0:44:26], Iter [18160/83400], Epoch [130/600], Dataset [5760/8855], D/rw_loss [0.6451], D/fr_loss [0.0883], D/d_loss [1.5105], D/rr_loss [0.7771], G/g_loss [2.8509]
Elapsed [0:44:29], Iter [18180/83400], Epoch [130/600], Dataset [7040/8855], D/rw_loss [0.7974], D/fr_loss [0.1183], D/d_loss [1.5445], D/rr_loss [0.6287], G/g_loss [2.9733]
Elapsed [0:44:32], Iter [18200/83400], Epoch [130/600], Dataset [8320/8855], D/rw_loss [0.5641], D/fr_loss [0.1132], D/d_loss [1.5597], D/rr_loss [0.8824], G/g_loss [2.4946]
Save generated sample results 18200iter.jpg into txt2img/samples...
Elapsed [0:44:35], Iter [18220/83400], Epoch [131/600], Dataset [704/8855], D/rw_loss [0.6587], D/fr_loss [0.0874], D/d_loss [1.5174], D/rr_loss [0.7712], G/g_loss [2.8547]
Elapsed [0:44:38], Iter [18240/83400], Epoch [131/600], Dataset [1984/8855], D/rw_loss [0.5068], D/fr_loss [0.0631], D/d_loss [1.5605], D/rr_loss [0.9905], G/g_loss [2.7574]
Elapsed [0:44:41], Iter [18260/83400], Epoch [131/600], Dataset [3264/8855], D/rw_loss [0.6494], D/fr_loss [0.0869], D/d_loss [1.5240], D/rr_loss [0.7877], G/g_loss [2.9333]
Elapsed [0:44:43], Iter [18280/83400], Epoch [131/600], Dataset [4544/8855], D/rw_loss [0.7449], D/fr_loss [0.1034], D/d_loss [1.5413], D/rr_loss [0.6930], G/g_loss [2.8644]
Elapsed [0:44:46], Iter [18300/83400], Epoch [131/600], Dataset [5824/8855], D/rw_loss [0.5083], D/fr_loss [0.0873], D/d_loss [1.5718], D/rr_loss [0.9763], G/g_loss [2.4881]
Elapsed [0:44:49], Iter [18320/83400], Epoch [131/600], Dataset [7104/8855], D/rw_loss [0.6741], D/fr_loss [0.0959], D/d_loss [1.5282], D/rr_loss [0.7582], G/g_loss [2.5210]
Elapsed [0:44:52], Iter [18340/83400], Epoch [131/600], Dataset [8384/8855], D/rw_loss [0.4594], D/fr_loss [0.0911], D/d_loss [1.5910], D/rr_loss [1.0406], G/g_loss [2.2943]
Elapsed [0:44:55], Iter [18360/83400], Epoch [132/600], Dataset [768/8855], D/rw_loss [0.7433], D/fr_loss [0.1278], D/d_loss [1.5606], D/rr_loss [0.6896], G/g_loss [2.6708]
Elapsed [0:44:58], Iter [18380/83400], Epoch [132/600], Dataset [2048/8855], D/rw_loss [0.4648], D/fr_loss [0.0685], D/d_loss [1.5661], D/rr_loss [1.0328], G/g_loss [2.8529]
Elapsed [0:45:01], Iter [18400/83400], Epoch [132/600], Dataset [3328/8855], D/rw_loss [0.6536], D/fr_loss [0.1358], D/d_loss [1.5659], D/rr_loss [0.7764], G/g_loss [2.2904]
Elapsed [0:45:04], Iter [18420/83400], Epoch [132/600], Dataset [4608/8855], D/rw_loss [0.7815], D/fr_loss [0.1273], D/d_loss [1.5741], D/rr_loss [0.6652], G/g_loss [2.6348]
Elapsed [0:45:07], Iter [18440/83400], Epoch [132/600], Dataset [5888/8855], D/rw_loss [0.6908], D/fr_loss [0.1153], D/d_loss [1.5458], D/rr_loss [0.7396], G/g_loss [2.7659]
Elapsed [0:45:09], Iter [18460/83400], Epoch [132/600], Dataset [7168/8855], D/rw_loss [0.7125], D/fr_loss [0.0893], D/d_loss [1.5031], D/rr_loss [0.7014], G/g_loss [2.9085]
Elapsed [0:45:12], Iter [18480/83400], Epoch [132/600], Dataset [8448/8855], D/rw_loss [0.7811], D/fr_loss [0.1182], D/d_loss [1.5500], D/rr_loss [0.6507], G/g_loss [2.6466]
Elapsed [0:45:16], Iter [18500/83400], Epoch [133/600], Dataset [832/8855], D/rw_loss [0.6972], D/fr_loss [0.1099], D/d_loss [1.5259], D/rr_loss [0.7188], G/g_loss [2.7286]
Elapsed [0:45:18], Iter [18520/83400], Epoch [133/600], Dataset [2112/8855], D/rw_loss [0.7168], D/fr_loss [0.0947], D/d_loss [1.5216], D/rr_loss [0.7101], G/g_loss [2.9652]
Elapsed [0:45:21], Iter [18540/83400], Epoch [133/600], Dataset [3392/8855], D/rw_loss [0.4983], D/fr_loss [0.0623], D/d_loss [1.5431], D/rr_loss [0.9825], G/g_loss [2.9683]
Elapsed [0:45:24], Iter [18560/83400], Epoch [133/600], Dataset [4672/8855], D/rw_loss [0.4755], D/fr_loss [0.0846], D/d_loss [1.5749], D/rr_loss [1.0148], G/g_loss [2.6572]
Elapsed [0:45:27], Iter [18580/83400], Epoch [133/600], Dataset [5952/8855], D/rw_loss [0.6900], D/fr_loss [0.1299], D/d_loss [1.5638], D/rr_loss [0.7439], G/g_loss [2.5543]
Elapsed [0:45:30], Iter [18600/83400], Epoch [133/600], Dataset [7232/8855], D/rw_loss [0.7568], D/fr_loss [0.1328], D/d_loss [1.5539], D/rr_loss [0.6643], G/g_loss [2.7199]
Elapsed [0:45:33], Iter [18620/83400], Epoch [133/600], Dataset [8512/8855], D/rw_loss [1.1405], D/fr_loss [0.1073], D/d_loss [1.6557], D/rr_loss [0.4079], G/g_loss [3.3523]
Elapsed [0:45:36], Iter [18640/83400], Epoch [134/600], Dataset [896/8855], D/rw_loss [0.6728], D/fr_loss [0.1148], D/d_loss [1.5406], D/rr_loss [0.7530], G/g_loss [2.5627]
Elapsed [0:45:39], Iter [18660/83400], Epoch [134/600], Dataset [2176/8855], D/rw_loss [0.7506], D/fr_loss [0.0798], D/d_loss [1.5092], D/rr_loss [0.6789], G/g_loss [2.8152]
Elapsed [0:45:42], Iter [18680/83400], Epoch [134/600], Dataset [3456/8855], D/rw_loss [0.7275], D/fr_loss [0.1198], D/d_loss [1.5432], D/rr_loss [0.6959], G/g_loss [2.7345]
Elapsed [0:45:45], Iter [18700/83400], Epoch [134/600], Dataset [4736/8855], D/rw_loss [0.3715], D/fr_loss [0.0799], D/d_loss [1.6836], D/rr_loss [1.2322], G/g_loss [2.0806]
Elapsed [0:45:48], Iter [18720/83400], Epoch [134/600], Dataset [6016/8855], D/rw_loss [0.8068], D/fr_loss [0.2206], D/d_loss [1.6566], D/rr_loss [0.6292], G/g_loss [2.2142]
Elapsed [0:45:50], Iter [18740/83400], Epoch [134/600], Dataset [7296/8855], D/rw_loss [0.4818], D/fr_loss [0.0974], D/d_loss [1.5804], D/rr_loss [1.0012], G/g_loss [2.2554]
Elapsed [0:45:53], Iter [18760/83400], Epoch [134/600], Dataset [8576/8855], D/rw_loss [0.6618], D/fr_loss [0.0730], D/d_loss [1.5060], D/rr_loss [0.7712], G/g_loss [2.9949]
Elapsed [0:45:56], Iter [18780/83400], Epoch [135/600], Dataset [960/8855], D/rw_loss [0.4821], D/fr_loss [0.0653], D/d_loss [1.5460], D/rr_loss [0.9986], G/g_loss [2.6959]
Elapsed [0:45:59], Iter [18800/83400], Epoch [135/600], Dataset [2240/8855], D/rw_loss [0.7436], D/fr_loss [0.0963], D/d_loss [1.5229], D/rr_loss [0.6830], G/g_loss [2.7743]
Elapsed [0:46:02], Iter [18820/83400], Epoch [135/600], Dataset [3520/8855], D/rw_loss [0.4158], D/fr_loss [0.0789], D/d_loss [1.6336], D/rr_loss [1.1389], G/g_loss [2.3256]
Elapsed [0:46:05], Iter [18840/83400], Epoch [135/600], Dataset [4800/8855], D/rw_loss [0.3697], D/fr_loss [0.0514], D/d_loss [1.6619], D/rr_loss [1.2409], G/g_loss [2.5946]
Elapsed [0:46:08], Iter [18860/83400], Epoch [135/600], Dataset [6080/8855], D/rw_loss [0.5807], D/fr_loss [0.0732], D/d_loss [1.5185], D/rr_loss [0.8646], G/g_loss [2.8918]
Elapsed [0:46:10], Iter [18880/83400], Epoch [135/600], Dataset [7360/8855], D/rw_loss [0.6446], D/fr_loss [0.0639], D/d_loss [1.4925], D/rr_loss [0.7840], G/g_loss [2.9323]
Elapsed [0:46:13], Iter [18900/83400], Epoch [135/600], Dataset [8640/8855], D/rw_loss [0.5946], D/fr_loss [0.0507], D/d_loss [1.5023], D/rr_loss [0.8570], G/g_loss [3.5154]
Save generated sample results 18900iter.jpg into txt2img/samples...
Elapsed [0:46:17], Iter [18920/83400], Epoch [136/600], Dataset [1024/8855], D/rw_loss [0.8070], D/fr_loss [0.1473], D/d_loss [1.5818], D/rr_loss [0.6274], G/g_loss [2.7202]
Elapsed [0:46:19], Iter [18940/83400], Epoch [136/600], Dataset [2304/8855], D/rw_loss [0.6371], D/fr_loss [0.0939], D/d_loss [1.5325], D/rr_loss [0.8015], G/g_loss [2.6458]
Elapsed [0:46:22], Iter [18960/83400], Epoch [136/600], Dataset [3584/8855], D/rw_loss [1.0562], D/fr_loss [0.1620], D/d_loss [1.6725], D/rr_loss [0.4544], G/g_loss [3.2770]
Elapsed [0:46:25], Iter [18980/83400], Epoch [136/600], Dataset [4864/8855], D/rw_loss [0.5948], D/fr_loss [0.0815], D/d_loss [1.5305], D/rr_loss [0.8542], G/g_loss [2.7922]
Elapsed [0:46:28], Iter [19000/83400], Epoch [136/600], Dataset [6144/8855], D/rw_loss [0.7979], D/fr_loss [0.0870], D/d_loss [1.5160], D/rr_loss [0.6311], G/g_loss [3.0978]
Elapsed [0:46:31], Iter [19020/83400], Epoch [136/600], Dataset [7424/8855], D/rw_loss [0.4851], D/fr_loss [0.1169], D/d_loss [1.6328], D/rr_loss [1.0307], G/g_loss [2.2091]
Elapsed [0:46:33], Iter [19040/83400], Epoch [136/600], Dataset [8704/8855], D/rw_loss [0.7062], D/fr_loss [0.0982], D/d_loss [1.5273], D/rr_loss [0.7228], G/g_loss [2.9711]
Elapsed [0:46:36], Iter [19060/83400], Epoch [137/600], Dataset [1088/8855], D/rw_loss [0.2794], D/fr_loss [0.0471], D/d_loss [1.7903], D/rr_loss [1.4638], G/g_loss [2.4590]
Elapsed [0:46:39], Iter [19080/83400], Epoch [137/600], Dataset [2368/8855], D/rw_loss [0.5417], D/fr_loss [0.1142], D/d_loss [1.5515], D/rr_loss [0.8956], G/g_loss [2.4294]
Elapsed [0:46:42], Iter [19100/83400], Epoch [137/600], Dataset [3648/8855], D/rw_loss [0.6312], D/fr_loss [0.1326], D/d_loss [1.5587], D/rr_loss [0.7950], G/g_loss [2.1430]
Elapsed [0:46:45], Iter [19120/83400], Epoch [137/600], Dataset [4928/8855], D/rw_loss [0.4681], D/fr_loss [0.0575], D/d_loss [1.5647], D/rr_loss [1.0391], G/g_loss [2.7990]
Elapsed [0:46:47], Iter [19140/83400], Epoch [137/600], Dataset [6208/8855], D/rw_loss [0.7393], D/fr_loss [0.0940], D/d_loss [1.5268], D/rr_loss [0.6935], G/g_loss [2.8774]
Elapsed [0:46:50], Iter [19160/83400], Epoch [137/600], Dataset [7488/8855], D/rw_loss [0.9376], D/fr_loss [0.1152], D/d_loss [1.5900], D/rr_loss [0.5372], G/g_loss [3.0008]
Elapsed [0:46:53], Iter [19180/83400], Epoch [137/600], Dataset [8768/8855], D/rw_loss [0.9084], D/fr_loss [0.1198], D/d_loss [1.5711], D/rr_loss [0.5428], G/g_loss [3.1336]
Elapsed [0:46:57], Iter [19200/83400], Epoch [138/600], Dataset [1152/8855], D/rw_loss [0.3855], D/fr_loss [0.0809], D/d_loss [1.6626], D/rr_loss [1.1963], G/g_loss [2.1194]
Elapsed [0:46:59], Iter [19220/83400], Epoch [138/600], Dataset [2432/8855], D/rw_loss [0.7052], D/fr_loss [0.1561], D/d_loss [1.5820], D/rr_loss [0.7207], G/g_loss [2.3663]
Elapsed [0:47:02], Iter [19240/83400], Epoch [138/600], Dataset [3712/8855], D/rw_loss [0.4592], D/fr_loss [0.0658], D/d_loss [1.6041], D/rr_loss [1.0792], G/g_loss [2.4126]
Elapsed [0:47:05], Iter [19260/83400], Epoch [138/600], Dataset [4992/8855], D/rw_loss [0.5634], D/fr_loss [0.0897], D/d_loss [1.5518], D/rr_loss [0.8986], G/g_loss [2.4106]
Elapsed [0:47:08], Iter [19280/83400], Epoch [138/600], Dataset [6272/8855], D/rw_loss [0.8147], D/fr_loss [0.0829], D/d_loss [1.5103], D/rr_loss [0.6127], G/g_loss [3.5502]
